bodyId,compartment,evidence_source,neuron_type
94576,medulla,roi_field,
94578,medulla,roi_field,
94579,medulla,roi_field,
94583,medulla,roi_field,
94584,medulla,roi_field,
94585,medulla,roi_field,
94587,medulla,roi_field,
94592,medulla,roi_field,
94593,medulla,roi_field,
94594,medulla,roi_field,
94596,medulla,roi_field,
94598,lobula,roi_field,
94599,medulla,roi_field,
94604,medulla,roi_field,
94616,lobula,roi_field,
94624,medulla,roi_field,
94625,medulla,roi_field,
94632,lobula,roi_field,
94637,medulla,roi_field,
94639,medulla,roi_field,
94640,medulla,roi_field,
94644,medulla,roi_field,
94645,medulla,roi_field,
94647,medulla,roi_field,
94650,medulla,roi_field,
94656,medulla,roi_field,
94657,lobula,roi_field,
94661,medulla,roi_field,
94668,medulla,roi_field,
94669,lobula,roi_field,
94672,medulla,roi_field,
94673,medulla,roi_field,
94675,medulla,roi_field,
94677,medulla,roi_field,
94679,medulla,roi_field,
94684,medulla,roi_field,
94692,medulla,roi_field,
94700,lobula,roi_field,
94703,medulla,roi_field,
94706,lobula,roi_field,
94710,medulla,roi_field,
94715,medulla,roi_field,
94720,medulla,roi_field,
94726,medulla,roi_field,
94727,medulla,roi_field,
94729,medulla,roi_field,
94730,medulla,roi_field,
94737,lobula,roi_field,
94741,medulla,roi_field,
94743,medulla,roi_field,
94745,medulla,roi_field,
94747,lobula,roi_field,
94748,medulla,roi_field,
94750,lobula,roi_field,
94755,medulla,roi_field,
94760,medulla,roi_field,
94763,lobula,roi_field,
94765,medulla,roi_field,
94766,medulla,roi_field,
94767,medulla,roi_field,
94772,medulla,roi_field,
94777,medulla,roi_field,
94779,medulla,roi_field,
94781,medulla,roi_field,
94788,lobula_plate,roi_field,
94796,medulla,roi_field,
94798,lobula,roi_field,
94803,medulla,roi_field,
94806,medulla,roi_field,
94807,medulla,roi_field,
94808,medulla,roi_field,
94812,medulla,roi_field,
94813,medulla,roi_field,
94817,medulla,roi_field,
94819,lobula,roi_field,
94826,medulla,roi_field,
94828,medulla,roi_field,
94831,medulla,roi_field,
94834,lobula,roi_field,
94835,medulla,roi_field,
94840,medulla,roi_field,
94842,lobula,roi_field,
94843,lobula,roi_field,
94847,lobula,roi_field,
94850,lobula,roi_field,
94860,medulla,roi_field,
94861,medulla,roi_field,
94862,medulla,roi_field,
94864,medulla,roi_field,
94865,medulla,roi_field,
94866,medulla,roi_field,
94867,medulla,roi_field,
94869,medulla,roi_field,
94875,medulla,roi_field,
94883,medulla,roi_field,
94884,medulla,roi_field,
94886,medulla,roi_field,
94893,medulla,roi_field,
94903,medulla,roi_field,
94905,medulla,roi_field,
94908,medulla,roi_field,
94909,medulla,roi_field,
94910,medulla,roi_field,
94911,medulla,roi_field,
94913,lobula,roi_field,
94915,medulla,roi_field,
94918,medulla,roi_field,
94921,medulla,roi_field,
94924,medulla,roi_field,
94927,medulla,roi_field,
94930,medulla,roi_field,
94931,medulla,roi_field,
94934,medulla,roi_field,
94935,medulla,roi_field,
94936,medulla,roi_field,
94937,medulla,roi_field,
94939,medulla,roi_field,
94940,medulla,roi_field,
94948,medulla,roi_field,
94953,medulla,roi_field,
94955,medulla,roi_field,
94959,medulla,roi_field,
94960,medulla,roi_field,
94961,medulla,roi_field,
94962,medulla,roi_field,
94968,lobula,roi_field,
94970,medulla,roi_field,
94972,medulla,roi_field,
94973,medulla,roi_field,
94975,medulla,roi_field,
94977,medulla,roi_field,
94978,lobula,roi_field,
94983,medulla,roi_field,
94987,lobula,roi_field,
94991,lobula,roi_field,
94996,lobula,roi_field,
94997,unknown,none,
95000,medulla,roi_field,
95001,medulla,roi_field,
95002,medulla,roi_field,
95003,medulla,roi_field,
95004,medulla,roi_field,
95005,medulla,roi_field,
95007,medulla,roi_field,
95014,medulla,roi_field,
95017,medulla,roi_field,
95020,lobula,roi_field,
95028,medulla,roi_field,
95029,medulla,roi_field,
95032,medulla,roi_field,
95033,unknown,none,
95034,lobula,roi_field,
95036,medulla,roi_field,
95037,medulla,roi_field,
95039,medulla,roi_field,
95044,medulla,roi_field,
95046,medulla,roi_field,
95049,lobula,roi_field,
95051,medulla,roi_field,
95053,lobula,roi_field,
95060,medulla,roi_field,
95061,lobula,roi_field,
95063,medulla,roi_field,
95065,medulla,roi_field,
95069,medulla,roi_field,
95070,medulla,roi_field,
95071,lobula,roi_field,
95073,medulla,roi_field,
95074,medulla,roi_field,
95075,lobula_plate,roi_field,
95082,lobula,roi_field,
95089,medulla,roi_field,
95094,lobula,roi_field,
95096,medulla,roi_field,
95099,medulla,roi_field,
95101,medulla,roi_field,
95103,lobula,roi_field,
95107,lobula,roi_field,
95108,lobula,roi_field,
95115,medulla,roi_field,
95121,lobula,roi_field,
95123,medulla,roi_field,
95124,medulla,roi_field,
95125,medulla,roi_field,
95128,medulla,roi_field,
95129,medulla,roi_field,
95136,medulla,roi_field,
95139,medulla,roi_field,
95142,medulla,roi_field,
95154,lobula,roi_field,
95155,lobula,roi_field,
95160,medulla,roi_field,
95166,medulla,roi_field,
95170,lobula,roi_field,
95171,medulla,roi_field,
95172,medulla,roi_field,
95175,medulla,roi_field,
95176,medulla,roi_field,
95179,medulla,roi_field,
95180,medulla,roi_field,
95182,medulla,roi_field,
95183,medulla,roi_field,
95192,medulla,roi_field,
95197,lobula,roi_field,
95198,medulla,roi_field,
95202,medulla,roi_field,
95204,medulla,roi_field,
95208,medulla,roi_field,
95209,medulla,roi_field,
95210,medulla,roi_field,
95214,lobula_plate,roi_field,
95219,medulla,roi_field,
95220,medulla,roi_field,
95222,medulla,roi_field,
95227,medulla,roi_field,
95230,medulla,roi_field,
95232,medulla,roi_field,
95235,medulla,roi_field,
95236,medulla,roi_field,
95239,medulla,roi_field,
95242,medulla,roi_field,
95243,medulla,roi_field,
95247,medulla,roi_field,
95250,medulla,roi_field,
95252,medulla,roi_field,
95254,lobula,roi_field,
95260,medulla,roi_field,
95267,medulla,roi_field,
95268,medulla,roi_field,
95270,medulla,roi_field,
95272,medulla,roi_field,
95278,medulla,roi_field,
95280,lobula_plate,roi_field,
95282,medulla,roi_field,
95285,medulla,roi_field,
95286,medulla,roi_field,
95287,medulla,roi_field,
95289,medulla,roi_field,
95292,medulla,roi_field,
95293,medulla,roi_field,
95296,medulla,roi_field,
95298,medulla,roi_field,
95303,lobula_plate,roi_field,
95305,medulla,roi_field,
95308,medulla,roi_field,
95309,medulla,roi_field,
95311,medulla,roi_field,
95313,lobula,roi_field,
95319,medulla,roi_field,
95320,medulla,roi_field,
95322,medulla,roi_field,
95326,medulla,roi_field,
95327,medulla,roi_field,
95329,medulla,roi_field,
95330,medulla,roi_field,
95332,medulla,roi_field,
95335,medulla,roi_field,
95338,medulla,roi_field,
95339,lobula,roi_field,
95340,medulla,roi_field,
95345,medulla,roi_field,
95348,medulla,roi_field,
95350,medulla,roi_field,
95354,medulla,roi_field,
95356,medulla,roi_field,
95357,medulla,roi_field,
95359,lobula,roi_field,
95360,medulla,roi_field,
95361,medulla,roi_field,
95362,lobula,roi_field,
95364,medulla,roi_field,
95366,medulla,roi_field,
95370,medulla,roi_field,
95381,medulla,roi_field,
95385,medulla,roi_field,
95390,lobula,roi_field,
95395,lobula,roi_field,
95399,medulla,roi_field,
95400,medulla,roi_field,
95402,medulla,roi_field,
95408,medulla,roi_field,
95409,medulla,roi_field,
95414,medulla,roi_field,
95416,medulla,roi_field,
95420,medulla,roi_field,
95422,lobula,roi_field,
95423,medulla,roi_field,
95424,medulla,roi_field,
95425,medulla,roi_field,
95429,medulla,roi_field,
95432,medulla,roi_field,
95435,medulla,roi_field,
95439,medulla,roi_field,
95444,medulla,roi_field,
95446,medulla,roi_field,
95447,medulla,roi_field,
95449,medulla,roi_field,
95453,medulla,roi_field,
95454,medulla,roi_field,
95456,medulla,roi_field,
95457,medulla,roi_field,
95458,medulla,roi_field,
95461,medulla,roi_field,
95467,medulla,roi_field,
95469,medulla,roi_field,
95470,medulla,roi_field,
95479,medulla,roi_field,
95481,medulla,roi_field,
95488,medulla,roi_field,
95492,medulla,roi_field,
95498,medulla,roi_field,
95499,medulla,roi_field,
95500,medulla,roi_field,
95501,medulla,roi_field,
95502,medulla,roi_field,
95503,medulla,roi_field,
95504,lobula,roi_field,
95505,medulla,roi_field,
95507,lobula,roi_field,
95514,medulla,roi_field,
95526,medulla,roi_field,
95528,medulla,roi_field,
95529,medulla,roi_field,
95530,medulla,roi_field,
95531,medulla,roi_field,
95532,medulla,roi_field,
95534,medulla,roi_field,
95539,lobula,roi_field,
95541,medulla,roi_field,
95544,medulla,roi_field,
95545,medulla,roi_field,
95549,medulla,roi_field,
95551,lobula,roi_field,
95552,medulla,roi_field,
95554,medulla,roi_field,
95556,lobula,roi_field,
95557,medulla,roi_field,
95558,lobula,roi_field,
95560,medulla,roi_field,
95562,medulla,roi_field,
95564,medulla,roi_field,
95566,medulla,roi_field,
95569,lobula,roi_field,
95571,medulla,roi_field,
95573,medulla,roi_field,
95574,medulla,roi_field,
95579,medulla,roi_field,
95586,medulla,roi_field,
95588,medulla,roi_field,
95589,medulla,roi_field,
95593,medulla,roi_field,
95596,medulla,roi_field,
95603,medulla,roi_field,
95604,medulla,roi_field,
95605,lobula,roi_field,
95606,medulla,roi_field,
95607,medulla,roi_field,
95610,medulla,roi_field,
95613,medulla,roi_field,
95614,medulla,roi_field,
95615,lobula,roi_field,
95619,medulla,roi_field,
95626,medulla,roi_field,
95628,lobula,roi_field,
95629,medulla,roi_field,
95631,lobula_plate,roi_field,
95633,medulla,roi_field,
95634,medulla,roi_field,
95641,medulla,roi_field,
95642,medulla,roi_field,
95646,medulla,roi_field,
95648,medulla,roi_field,
95658,medulla,roi_field,
95662,lobula,roi_field,
95664,medulla,roi_field,
95666,medulla,roi_field,
95668,medulla,roi_field,
95669,medulla,roi_field,
95670,lobula,roi_field,
95671,medulla,roi_field,
95673,medulla,roi_field,
95675,medulla,roi_field,
95677,medulla,roi_field,
95679,medulla,roi_field,
95681,medulla,roi_field,
95683,lobula,roi_field,
95688,medulla,roi_field,
95692,medulla,roi_field,
95693,medulla,roi_field,
95696,medulla,roi_field,
95698,medulla,roi_field,
95700,lobula,roi_field,
95701,medulla,roi_field,
95703,medulla,roi_field,
95709,medulla,roi_field,
95710,lobula,roi_field,
95714,medulla,roi_field,
95715,medulla,roi_field,
95716,medulla,roi_field,
95717,medulla,roi_field,
95722,medulla,roi_field,
95723,medulla,roi_field,
95726,medulla,roi_field,
95731,lobula,roi_field,
95736,medulla,roi_field,
95737,medulla,roi_field,
95739,lobula,roi_field,
95744,medulla,roi_field,
95747,lobula,roi_field,
95748,medulla,roi_field,
95751,medulla,roi_field,
95755,medulla,roi_field,
95759,medulla,roi_field,
95760,medulla,roi_field,
95761,medulla,roi_field,
95768,medulla,roi_field,
95770,medulla,roi_field,
95779,medulla,roi_field,
95780,lobula_plate,roi_field,
95781,lobula,roi_field,
95782,medulla,roi_field,
95784,medulla,roi_field,
95793,medulla,roi_field,
95794,medulla,roi_field,
95796,medulla,roi_field,
95798,medulla,roi_field,
95803,medulla,roi_field,
95804,medulla,roi_field,
95806,medulla,roi_field,
95810,medulla,roi_field,
95811,medulla,roi_field,
95812,medulla,roi_field,
95813,medulla,roi_field,
95816,medulla,roi_field,
95818,medulla,roi_field,
95822,medulla,roi_field,
95824,medulla,roi_field,
95825,medulla,roi_field,
95832,medulla,roi_field,
95833,medulla,roi_field,
95834,lobula_plate,roi_field,
95837,lobula,roi_field,
95838,medulla,roi_field,
95844,medulla,roi_field,
95845,lobula,roi_field,
95846,medulla,roi_field,
95849,lobula,roi_field,
95850,medulla,roi_field,
95851,lobula,roi_field,
95853,medulla,roi_field,
95855,medulla,roi_field,
95864,medulla,roi_field,
95866,medulla,roi_field,
95867,medulla,roi_field,
95870,medulla,roi_field,
95874,medulla,roi_field,
95878,medulla,roi_field,
95880,medulla,roi_field,
95883,medulla,roi_field,
95887,medulla,roi_field,
95888,medulla,roi_field,
95891,medulla,roi_field,
95896,lobula,roi_field,
95899,medulla,roi_field,
95902,medulla,roi_field,
95905,medulla,roi_field,
95906,medulla,roi_field,
95907,lobula,roi_field,
95909,lobula,roi_field,
95910,medulla,roi_field,
95914,medulla,roi_field,
95919,medulla,roi_field,
95921,medulla,roi_field,
95925,medulla,roi_field,
95926,medulla,roi_field,
95927,medulla,roi_field,
95928,medulla,roi_field,
95931,medulla,roi_field,
95937,medulla,roi_field,
95938,medulla,roi_field,
95939,medulla,roi_field,
95940,medulla,roi_field,
95944,medulla,roi_field,
95945,medulla,roi_field,
95948,medulla,roi_field,
95950,medulla,roi_field,
95951,medulla,roi_field,
95957,medulla,roi_field,
95961,medulla,roi_field,
95962,medulla,roi_field,
95967,medulla,roi_field,
95968,medulla,roi_field,
95972,medulla,roi_field,
95982,medulla,roi_field,
95983,medulla,roi_field,
95985,medulla,roi_field,
95988,lobula,roi_field,
95990,medulla,roi_field,
95995,medulla,roi_field,
95997,medulla,roi_field,
96003,medulla,roi_field,
96005,medulla,roi_field,
96015,medulla,roi_field,
96016,medulla,roi_field,
96017,medulla,roi_field,
96022,medulla,roi_field,
96024,medulla,roi_field,
96030,lobula,roi_field,
96034,medulla,roi_field,
96035,medulla,roi_field,
96042,medulla,roi_field,
96044,lobula,roi_field,
96050,medulla,roi_field,
96051,lobula,roi_field,
96052,medulla,roi_field,
96053,medulla,roi_field,
96054,medulla,roi_field,
96056,medulla,roi_field,
96058,medulla,roi_field,
96059,medulla,roi_field,
96062,medulla,roi_field,
96063,medulla,roi_field,
96064,medulla,roi_field,
96066,medulla,roi_field,
96067,medulla,roi_field,
96071,medulla,roi_field,
96078,medulla,roi_field,
96081,medulla,roi_field,
96082,medulla,roi_field,
96086,medulla,roi_field,
96089,medulla,roi_field,
96090,medulla,roi_field,
96091,medulla,roi_field,
96096,lobula,roi_field,
96102,medulla,roi_field,
96104,medulla,roi_field,
96105,medulla,roi_field,
96107,medulla,roi_field,
96117,medulla,roi_field,
96118,medulla,roi_field,
96119,medulla,roi_field,
96126,medulla,roi_field,
96129,medulla,roi_field,
96130,lobula,roi_field,
96133,medulla,roi_field,
96134,medulla,roi_field,
96136,medulla,roi_field,
96139,lobula,roi_field,
96140,medulla,roi_field,
96141,lobula_plate,roi_field,
96151,medulla,roi_field,
96154,lobula,roi_field,
96155,medulla,roi_field,
96157,medulla,roi_field,
96158,lobula,roi_field,
96162,medulla,roi_field,
96163,medulla,roi_field,
96164,medulla,roi_field,
96167,lobula_plate,roi_field,
96168,medulla,roi_field,
96169,medulla,roi_field,
96177,medulla,roi_field,
96179,medulla,roi_field,
96189,medulla,roi_field,
96197,medulla,roi_field,
96199,medulla,roi_field,
96202,medulla,roi_field,
96208,medulla,roi_field,
96211,medulla,roi_field,
96212,lobula,roi_field,
96214,lobula,roi_field,
96215,medulla,roi_field,
96219,medulla,roi_field,
96220,medulla,roi_field,
96221,lobula,roi_field,
96224,medulla,roi_field,
96228,medulla,roi_field,
96230,medulla,roi_field,
96232,medulla,roi_field,
96234,medulla,roi_field,
96239,medulla,roi_field,
96240,medulla,roi_field,
96242,medulla,roi_field,
96243,medulla,roi_field,
96246,medulla,roi_field,
96249,medulla,roi_field,
96255,medulla,roi_field,
96256,medulla,roi_field,
96259,medulla,roi_field,
96260,medulla,roi_field,
96261,medulla,roi_field,
96262,medulla,roi_field,
96265,medulla,roi_field,
96280,medulla,roi_field,
96281,medulla,roi_field,
96283,medulla,roi_field,
96284,medulla,roi_field,
96285,medulla,roi_field,
96286,lobula,roi_field,
96289,medulla,roi_field,
96290,medulla,roi_field,
96291,medulla,roi_field,
96292,lobula,roi_field,
96293,medulla,roi_field,
96295,medulla,roi_field,
96297,medulla,roi_field,
96298,medulla,roi_field,
96299,medulla,roi_field,
96300,lobula,roi_field,
96303,lobula_plate,roi_field,
96307,medulla,roi_field,
96309,medulla,roi_field,
96310,medulla,roi_field,
96315,medulla,roi_field,
96316,medulla,roi_field,
96318,medulla,roi_field,
96322,lobula,roi_field,
96326,lobula_plate,roi_field,
96328,lobula,roi_field,
96329,medulla,roi_field,
96330,lobula,roi_field,
96332,medulla,roi_field,
96335,medulla,roi_field,
96337,medulla,roi_field,
96338,medulla,roi_field,
96339,medulla,roi_field,
96340,medulla,roi_field,
96341,medulla,roi_field,
96352,lobula,roi_field,
96353,medulla,roi_field,
96356,medulla,roi_field,
96362,medulla,roi_field,
96365,medulla,roi_field,
96369,medulla,roi_field,
96370,medulla,roi_field,
96371,medulla,roi_field,
96373,medulla,roi_field,
96375,lobula,roi_field,
96381,lobula,roi_field,
96387,lobula,roi_field,
96390,medulla,roi_field,
96391,medulla,roi_field,
96393,medulla,roi_field,
96394,medulla,roi_field,
96395,medulla,roi_field,
96401,medulla,roi_field,
96403,medulla,roi_field,
96404,lobula,roi_field,
96411,medulla,roi_field,
96412,medulla,roi_field,
96414,medulla,roi_field,
96415,lobula,roi_field,
96417,lobula,roi_field,
96419,lobula,roi_field,
96421,medulla,roi_field,
96424,medulla,roi_field,
96425,medulla,roi_field,
96429,medulla,roi_field,
96430,lobula,roi_field,
96432,lobula,roi_field,
96433,medulla,roi_field,
96434,medulla,roi_field,
96437,medulla,roi_field,
96438,medulla,roi_field,
96440,lobula,roi_field,
96445,medulla,roi_field,
96453,lobula,roi_field,
96460,medulla,roi_field,
96465,medulla,roi_field,
96469,medulla,roi_field,
96470,medulla,roi_field,
96475,medulla,roi_field,
96476,lobula,roi_field,
96484,medulla,roi_field,
96490,medulla,roi_field,
96491,medulla,roi_field,
96494,medulla,roi_field,
96498,medulla,roi_field,
96502,medulla,roi_field,
96503,lobula,roi_field,
96505,medulla,roi_field,
96507,medulla,roi_field,
96511,medulla,roi_field,
96513,lobula_plate,roi_field,
96514,medulla,roi_field,
96519,medulla,roi_field,
96520,medulla,roi_field,
96522,medulla,roi_field,
96534,medulla,roi_field,
96538,medulla,roi_field,
96540,medulla,roi_field,
96541,medulla,roi_field,
96548,medulla,roi_field,
96550,lobula,roi_field,
96551,medulla,roi_field,
96556,lobula,roi_field,
96561,medulla,roi_field,
96564,medulla,roi_field,
96565,medulla,roi_field,
96566,medulla,roi_field,
96567,medulla,roi_field,
96568,medulla,roi_field,
96569,medulla,roi_field,
96576,medulla,roi_field,
96577,medulla,roi_field,
96578,lobula,roi_field,
96580,lobula,roi_field,
96587,medulla,roi_field,
96590,medulla,roi_field,
96601,medulla,roi_field,
96602,medulla,roi_field,
96605,medulla,roi_field,
96606,lobula,roi_field,
96608,medulla,roi_field,
96615,medulla,roi_field,
96617,medulla,roi_field,
96623,medulla,roi_field,
96625,medulla,roi_field,
96627,medulla,roi_field,
96628,medulla,roi_field,
96631,medulla,roi_field,
96632,lobula,roi_field,
96638,medulla,roi_field,
96642,medulla,roi_field,
96645,medulla,roi_field,
96646,medulla,roi_field,
96652,medulla,roi_field,
96656,medulla,roi_field,
96657,medulla,roi_field,
96661,lobula,roi_field,
96662,medulla,roi_field,
96664,medulla,roi_field,
96667,medulla,roi_field,
96668,medulla,roi_field,
96670,medulla,roi_field,
96671,medulla,roi_field,
96676,medulla,roi_field,
96680,lobula_plate,roi_field,
96694,medulla,roi_field,
96697,medulla,roi_field,
96699,medulla,roi_field,
96705,medulla,roi_field,
96706,medulla,roi_field,
96722,lobula,roi_field,
96725,medulla,roi_field,
96726,medulla,roi_field,
96727,medulla,roi_field,
96728,medulla,roi_field,
96734,medulla,roi_field,
96735,medulla,roi_field,
96737,medulla,roi_field,
96738,lobula,roi_field,
96742,medulla,roi_field,
96743,medulla,roi_field,
96744,lobula,roi_field,
96747,medulla,roi_field,
96754,medulla,roi_field,
96761,lobula,roi_field,
96764,medulla,roi_field,
96766,medulla,roi_field,
96767,medulla,roi_field,
96768,medulla,roi_field,
96770,medulla,roi_field,
96774,medulla,roi_field,
96778,medulla,roi_field,
96784,medulla,roi_field,
96787,medulla,roi_field,
96790,lobula,roi_field,
96793,medulla,roi_field,
96809,medulla,roi_field,
96811,medulla,roi_field,
96812,medulla,roi_field,
96816,medulla,roi_field,
96820,medulla,roi_field,
96821,medulla,roi_field,
96823,lobula,roi_field,
96826,medulla,roi_field,
96827,medulla,roi_field,
96828,medulla,roi_field,
96829,medulla,roi_field,
96830,medulla,roi_field,
96832,medulla,roi_field,
96835,medulla,roi_field,
96836,lobula,roi_field,
96837,medulla,roi_field,
96841,medulla,roi_field,
96843,medulla,roi_field,
96845,medulla,roi_field,
96846,medulla,roi_field,
96849,medulla,roi_field,
96852,medulla,roi_field,
96853,medulla,roi_field,
96861,lobula,roi_field,
96862,medulla,roi_field,
96867,medulla,roi_field,
96869,medulla,roi_field,
96870,lobula,roi_field,
96876,medulla,roi_field,
96877,medulla,roi_field,
96879,lobula,roi_field,
96880,medulla,roi_field,
96881,medulla,roi_field,
96884,medulla,roi_field,
96887,medulla,roi_field,
96889,lobula,roi_field,
96897,lobula_plate,roi_field,
96899,lobula,roi_field,
96910,medulla,roi_field,
96912,lobula,roi_field,
96913,lobula,roi_field,
96914,medulla,roi_field,
96915,medulla,roi_field,
96916,medulla,roi_field,
96917,medulla,roi_field,
96919,medulla,roi_field,
96920,medulla,roi_field,
96921,lobula,roi_field,
96922,lobula,roi_field,
96924,medulla,roi_field,
96926,medulla,roi_field,
96929,medulla,roi_field,
96931,medulla,roi_field,
96940,medulla,roi_field,
96942,medulla,roi_field,
96944,medulla,roi_field,
96945,lobula,roi_field,
96949,medulla,roi_field,
96950,medulla,roi_field,
96953,medulla,roi_field,
96959,medulla,roi_field,
96960,medulla,roi_field,
96964,medulla,roi_field,
96965,medulla,roi_field,
96966,medulla,roi_field,
96970,medulla,roi_field,
96971,medulla,roi_field,
96972,medulla,roi_field,
96975,lobula,roi_field,
96985,medulla,roi_field,
96988,medulla,roi_field,
96989,medulla,roi_field,
96990,medulla,roi_field,
96992,unknown,none,
96995,lobula,roi_field,
96997,medulla,roi_field,
97001,medulla,roi_field,
97003,medulla,roi_field,
97004,medulla,roi_field,
97005,medulla,roi_field,
97011,medulla,roi_field,
97012,medulla,roi_field,
97013,lobula,roi_field,
97014,medulla,roi_field,
97015,medulla,roi_field,
97017,medulla,roi_field,
97018,medulla,roi_field,
97020,medulla,roi_field,
97023,lobula,roi_field,
97026,medulla,roi_field,
97028,medulla,roi_field,
97030,medulla,roi_field,
97031,medulla,roi_field,
97034,lobula_plate,roi_field,
97036,medulla,roi_field,
97037,medulla,roi_field,
97041,medulla,roi_field,
97046,medulla,roi_field,
97048,lobula,roi_field,
97049,lobula,roi_field,
97052,medulla,roi_field,
97064,medulla,roi_field,
97068,medulla,roi_field,
97073,medulla,roi_field,
97074,medulla,roi_field,
97079,medulla,roi_field,
97080,lobula,roi_field,
97082,medulla,roi_field,
97084,medulla,roi_field,
97085,medulla,roi_field,
97086,medulla,roi_field,
97087,medulla,roi_field,
97091,medulla,roi_field,
97095,medulla,roi_field,
97100,lobula,roi_field,
97101,medulla,roi_field,
97102,medulla,roi_field,
97105,medulla,roi_field,
97106,medulla,roi_field,
97107,medulla,roi_field,
97108,medulla,roi_field,
97109,medulla,roi_field,
97112,medulla,roi_field,
97116,medulla,roi_field,
97121,medulla,roi_field,
97123,medulla,roi_field,
97124,medulla,roi_field,
97125,medulla,roi_field,
97127,medulla,roi_field,
97130,medulla,roi_field,
97132,unknown,none,
97133,medulla,roi_field,
97136,medulla,roi_field,
97138,medulla,roi_field,
97139,medulla,roi_field,
97141,medulla,roi_field,
97144,medulla,roi_field,
97145,medulla,roi_field,
97149,lobula,roi_field,
97153,medulla,roi_field,
97161,medulla,roi_field,
97163,lobula,roi_field,
97165,medulla,roi_field,
97166,medulla,roi_field,
97168,medulla,roi_field,
97171,medulla,roi_field,
97173,medulla,roi_field,
97174,lobula,roi_field,
97176,medulla,roi_field,
97177,medulla,roi_field,
97184,medulla,roi_field,
97185,unknown,none,
97186,medulla,roi_field,
97187,medulla,roi_field,
97188,lobula,roi_field,
97190,medulla,roi_field,
97191,medulla,roi_field,
97193,medulla,roi_field,
97197,medulla,roi_field,
97199,medulla,roi_field,
97202,medulla,roi_field,
97204,medulla,roi_field,
97206,medulla,roi_field,
97210,medulla,roi_field,
97218,medulla,roi_field,
97219,medulla,roi_field,
97220,medulla,roi_field,
97223,medulla,roi_field,
97225,medulla,roi_field,
97230,medulla,roi_field,
97231,medulla,roi_field,
97232,medulla,roi_field,
97233,medulla,roi_field,
97234,medulla,roi_field,
97242,medulla,roi_field,
97246,medulla,roi_field,
97248,medulla,roi_field,
97249,medulla,roi_field,
97251,medulla,roi_field,
97252,medulla,roi_field,
97254,medulla,roi_field,
97256,medulla,roi_field,
97261,medulla,roi_field,
97262,lobula,roi_field,
97265,medulla,roi_field,
97268,medulla,roi_field,
97269,medulla,roi_field,
97271,medulla,roi_field,
97273,medulla,roi_field,
97274,medulla,roi_field,
97275,medulla,roi_field,
97277,lobula_plate,roi_field,
97278,medulla,roi_field,
97280,medulla,roi_field,
97284,lobula,roi_field,
97287,medulla,roi_field,
97288,medulla,roi_field,
97296,medulla,roi_field,
97300,medulla,roi_field,
97306,medulla,roi_field,
97308,medulla,roi_field,
97313,medulla,roi_field,
97315,medulla,roi_field,
97316,medulla,roi_field,
97318,medulla,roi_field,
97319,medulla,roi_field,
97320,medulla,roi_field,
97326,medulla,roi_field,
97329,medulla,roi_field,
97333,medulla,roi_field,
97335,medulla,roi_field,
97341,lobula_plate,roi_field,
97344,lobula,roi_field,
97346,medulla,roi_field,
97355,medulla,roi_field,
97357,medulla,roi_field,
97359,medulla,roi_field,
97362,lobula,roi_field,
97367,medulla,roi_field,
97369,medulla,roi_field,
97370,medulla,roi_field,
97374,medulla,roi_field,
97376,medulla,roi_field,
97378,lobula,roi_field,
97380,medulla,roi_field,
97384,medulla,roi_field,
97385,lobula,roi_field,
97386,lobula,roi_field,
97387,medulla,roi_field,
97391,medulla,roi_field,
97393,medulla,roi_field,
97395,medulla,roi_field,
97396,medulla,roi_field,
97397,medulla,roi_field,
97403,medulla,roi_field,
97406,medulla,roi_field,
97408,medulla,roi_field,
97409,medulla,roi_field,
97411,medulla,roi_field,
97412,medulla,roi_field,
97413,medulla,roi_field,
97414,medulla,roi_field,
97415,medulla,roi_field,
97416,medulla,roi_field,
97418,lobula,roi_field,
97420,medulla,roi_field,
97421,medulla,roi_field,
97426,medulla,roi_field,
97429,lobula,roi_field,
97430,medulla,roi_field,
97431,medulla,roi_field,
97435,lobula,roi_field,
97439,medulla,roi_field,
97440,medulla,roi_field,
97448,lobula,roi_field,
97449,lobula,roi_field,
97450,unknown,none,
97453,medulla,roi_field,
97455,medulla,roi_field,
97459,medulla,roi_field,
97460,medulla,roi_field,
97462,medulla,roi_field,
97464,medulla,roi_field,
97467,medulla,roi_field,
97469,medulla,roi_field,
97470,medulla,roi_field,
97471,medulla,roi_field,
97472,medulla,roi_field,
97475,lobula,roi_field,
97476,lobula,roi_field,
97478,lobula,roi_field,
97480,medulla,roi_field,
97481,medulla,roi_field,
97483,lobula,roi_field,
97486,lobula,roi_field,
97487,medulla,roi_field,
97494,lobula,roi_field,
97499,medulla,roi_field,
97502,unknown,none,
97503,medulla,roi_field,
97508,lobula,roi_field,
97518,medulla,roi_field,
97520,medulla,roi_field,
97521,medulla,roi_field,
97524,medulla,roi_field,
97528,medulla,roi_field,
97529,medulla,roi_field,
97530,medulla,roi_field,
97533,medulla,roi_field,
97534,lobula,roi_field,
97535,lobula,roi_field,
97537,medulla,roi_field,
97541,medulla,roi_field,
97544,lobula,roi_field,
97545,medulla,roi_field,
97550,medulla,roi_field,
97551,medulla,roi_field,
97554,medulla,roi_field,
97555,medulla,roi_field,
97559,medulla,roi_field,
97563,medulla,roi_field,
97570,medulla,roi_field,
97571,medulla,roi_field,
